gvkey,capex_m_lag_w,roaq_lag_w,bk_leverage_lag_w,ppe_lag_w,logatq_lag_w,tobin_q_w,qtr,tran_risk_w_std,tran_risk_pro_w_std,tran_risk_npro_w_std,phy_risk_acute_w_std,phy_risk_chronic_w_std,ticker,company_name,industry_naics
10247,3.01847389656493,.1491396769941895,.4070133208770267,.2213619877303601,9.7975311,2.328529602886008,3,0,0,0,0,0,SYY,SYSCO CORP,42
10247,.6739735734852327,.1385677634318664,.2309555563150453,.2962482811455455,9.500885,2.4651667279373,4,0,0,0,0,0,SYY,SYSCO CORP,42
10277,8.133031339558103,.1053763509891471,.4317457770851,.8122894272420984,9.074085200000001,1.162522358302478,1,.96371633,0,1.0492311,0,9.8247461,TE.1,TECO ENERGY INC,22
10277,1.790011688936765,.1061813741663146,.4367644545713472,.816257476502421,9.0799465,1.115028285662563,2,0,0,0,0,11.005573,TE.1,TECO ENERGY INC,22
10277,3.824551409854742,.1046476859266803,.4454765568428675,.8193451303403331,9.086861600000001,1.339898603817668,3,.40973997,0,.44609797,0,12.531462,TE.1,TECO ENERGY INC,22
10277,5.78158942795076,.1021611226522116,.451292404359809,.8309496535063344,9.084425899999999,1.349348294294227,4,0,0,0,0,0,TE.1,TECO ENERGY INC,22
10297,1.149798886767156,.0642293334853105,.0100745941202282,.039467602749744,5.834372,1.328087436782345,1,0,0,0,0,0,TRR,TRC COS INC,54
10297,.561892190552826,.1150436442500073,.012659065229644,.0486357899082059,5.9346585,1.26159797479876,4,2.3944454,7.9649277,1.4896657,0,0,TRR,TRC COS INC,54
10353,2.378231428458427,.1746061412857019,.1597911197801024,.1723336762206696,6.2798395,1.930943788762716,1,.37216139,0,.40518489,0,0,TISI,TEAM INC,54
10353,3.506069855331523,.1753414626704771,.1787712154457337,.1925836157923363,6.1811566,1.8885190509189,2,0,0,0,0,0,TISI,TEAM INC,54
10353,5.949527557589581,.1841062769281053,.1498263759633318,.1869412579963462,6.2611728,1.694242507659291,3,0,0,0,0,0,TISI,TEAM INC,54
10353,2.141522202686734,.1716618368863302,.4575973532755255,.1516080686353974,6.6652608,1.561185703064395,4,0,0,0,0,0,TISI,TEAM INC,54
10405,3.470599089678927,.0421865296149884,.2319600157992282,.4499437912071218,8.792184799999999,1.090036560517325,1,1.3660333,0,1.4872473,0,0,ATI,ATI INC -NEW,33
10405,.3433293835262662,.0494163511977783,.2328879941434846,.4489537579306979,8.7882576,1.088145858129937,2,1.1207889,4.3495822,.61012071,0,0,ATI,ATI INC -NEW,33
10405,.9654099560761347,.0478684647223759,.2351104447158116,.4554897747824339,8.7748232,.8299280063625003,3,1.3049341,4.0513735,.85243601,0,0,ATI,ATI INC -NEW,33
10405,1.538033481211259,.0303156798241415,.244371946567983,.4768953595948775,8.7260103,.8382771615348504,4,.27461445,0,.29898217,0,0,ATI,ATI INC -NEW,33
10407,1.665215959812627,.0979179938943203,.268627734455045,.0798125843075186,8.2883472,1.696525910548872,1,0,0,0,0,0,TFX,TELEFLEX INC,33
10407,.3631901902191336,.1010160079417348,.280754002388116,.0790361900247095,8.274764100000001,1.823946378184421,2,0,0,0,0,0,TFX,TELEFLEX INC,33
10407,.7982730123776793,.1022121738370632,.2791028577653218,.0791975828292123,8.290082,1.722200598254575,3,0,0,0,0,0,TFX,TELEFLEX INC,33
10407,1.143678394603432,.1016829912730534,.2719463438988807,.0801606878315409,8.2707043,1.810683274221377,4,0,0,0,0,0,TFX,TELEFLEX INC,33
10411,9.252839056041353,.0722436448526866,.223914635544265,.4318122084365908,9.094586400000001,.7493469937100374,1,0,0,0,0,0,TDS,TELEPHONE & DATA SYSTEMS INC,51
10411,1.868891209426718,.0835206737518783,.2216773277896828,.4164889812830652,9.104561800000001,.8023968675915102,2,0,0,0,0,0,TDS,TELEPHONE & DATA SYSTEMS INC,51
10411,3.996259325286859,.0922483803051874,.2219126155423938,.4146812396453629,9.103457499999999,.7531330877272291,3,0,0,0,0,0,TDS,TELEPHONE & DATA SYSTEMS INC,51
10411,6.210690214183527,.1045792324955924,.238167729521609,.397825971697127,9.1396341,.7660405252894625,4,0,0,0,0,0,TDS,TELEPHONE & DATA SYSTEMS INC,51
10441,4.15554376657825,.2001245349618062,.0577842491354029,.1777311821773882,6.1881247,3.035960304126583,1,0,0,0,0,0,TNC,TENNANT CO,33
10441,.8479623438180279,.1939061633093552,.0573749375210557,.1867696569217863,6.118434,2.938780734956635,2,0,0,0,0,0,TNC,TENNANT CO,33
10441,1.672123711612606,.1911728457172548,.0523223386454692,.189808448041691,6.1521835,2.734786022789929,3,0,0,0,0,0,TNC,TENNANT CO,33
10441,3.107450472812735,.1900049785423232,.0564648042639221,.2016678919316302,6.0759897,2.725824818700193,4,0,0,0,0,0,TNC,TENNANT CO,33
10443,7.750472589792061,.1901195796593791,.2815461346633417,.3037406483790523,8.296546899999999,1.733066489490215,1,1.5068854,0,1.6405979,0,0,TEN.2,TENNECO INC,33
10443,1.920199501246883,.1880750388337914,.3044213578158976,.2863010388982846,8.328209899999999,1.698394401333016,2,.73927498,0,.8048740599999999,0,0,TEN.2,TENNECO INC,33
10443,3.62406378352259,.1875673733381243,.2927874315639133,.2935015472506546,8.3430777,1.516973990858793,3,.7471053,0,.81339926,0,0,TEN.2,TENNECO INC,33
10443,5.260652225660557,.1879146061994934,.3225884050998316,.2966081308636035,8.3325491,1.555618991681371,4,2.5546823,1.6523778,2.5495894,0,0,TEN.2,TENNECO INC,33
10453,6.270187795430587,.1337745331743566,0,.1296180451601721,7.8393364,1.793088120207851,1,0,0,0,0,0,TER,TERADYNE INC,33
10453,.8331232371618109,.1444622403251852,0,.1227076700653058,7.828907,1.737674118494196,2,0,0,0,0,0,TER,TERADYNE INC,33
10453,1.835456189081842,.1453348048817063,0,.1084106658962191,7.8983393,1.620347618453697,3,0,0,0,0,0,TER,TERADYNE INC,33
10453,2.477971870988155,.1403460032058197,0,.1033437219653448,7.8867893,1.869789729875221,4,0,0,0,0,0,TER,TERADYNE INC,33
10499,2.150837988826816,.2791405623581534,.2619343189256292,.160252793138472,9.7825623,3.82213850974288,1,0,0,0,0,0,TXN,TEXAS INSTRUMENTS INC,33
10499,.6940525900011285,.2983680406815261,.2673815288827395,.158999192897498,9.761117,3.435922542778919,2,0,0,0,0,0,TXN,TEXAS INSTRUMENTS INC,33
10499,1.42972443214574,.3058577524089406,.2785763175906913,.1531485284052019,9.7717829,3.431322708585248,3,0,0,0,0,0,TXN,TEXAS INSTRUMENTS INC,33
10499,2.207392197125257,.305645390070922,.2498186215235792,.1589480048367594,9.713537199999999,3.80003691189156,4,0,0,0,0,0,TXN,TEXAS INSTRUMENTS INC,33
10519,2.910645226948911,.1076478427164639,.2652516261554262,.1709688462855186,9.589119,1.536805673089972,1,0,0,0,0,0,TXT,TEXTRON INC,33
10519,.5409106470386854,.1084081962248915,.260890215768761,.1669154566426924,9.5981846,1.517202532780305,2,0,0,0,0,0,TXT,TEXTRON INC,33
10519,1.173836341430316,.1092253913572116,.2598340915172598,.1647043082686647,9.6123323,1.376705979326084,3,0,0,0,0,0,TXT,TEXTRON INC,33
10519,1.913299438051913,.1105200745383703,.2531883474291851,.1670022821855283,9.6089821,1.436858735382105,4,0,0,0,0,0,TXT,TEXTRON INC,33
10530,1.001620958145549,.0980477123513572,.3398666576433827,.0566249962078871,10.66551,1.724778649841247,1,0,0,0,0,0,TMO,THERMO FISHER SCIENTIFIC INC,33
10530,.2268266899405163,.0926302630831297,.3549392817979182,.0569601957125758,10.642021,1.667708043203493,2,.24268448,0,.26421893,0,0,TMO,THERMO FISHER SCIENTIFIC INC,33
10530,.4598958843499222,.0954985510757447,.3356960243594163,.0576166264506492,10.640039,1.605627211638244,3,.22594762,0,.24599694,0,0,TMO,THERMO FISHER SCIENTIFIC INC,33
10530,.7025834003600291,.0973361249265552,.3235197620245412,.0581377545440626,10.624908,1.800085976668542,4,0,0,0,0,0,TMO,THERMO FISHER SCIENTIFIC INC,33
10565,4.6314167115612,.0910427601988612,.3161861890257994,.7792479200174022,8.458849000000001,.6640928252654138,1,0,0,0,0,0,TDW,TIDEWATER INC,48
10565,7.7214941358505,.08528010473509,.3226290441746938,.7876743895603219,8.4671965,.7010371627441614,2,0,0,0,0,0,TDW,TIDEWATER INC,48
10565,1.946905929612994,.0778485235851392,.3274709323294616,.789056672304393,8.458182300000001,.6073489544053224,3,0,0,0,0,0,TDW,TIDEWATER INC,48
10565,2.948774197599907,.0655228116368472,.3251926952154724,.7938958235896055,8.435476299999999,.5360435574928328,4,0,0,0,0,0,TDW,TIDEWATER INC,48
10567,3.953042252732041,.1268767036280575,.550516998768008,.4805305416070494,7.8379169,2.742476084772466,1,0,0,0,0,0,SIX,SIX FLAGS ENTERTAINMENT -OLD,71
10567,1.342528104448308,.1233956012160572,.5943478302938042,.4927653614618123,7.8161864,2.456731952313609,2,1.6559352,3.2131946,1.3521551,0,0,SIX,SIX FLAGS ENTERTAINMENT -OLD,71
10567,2.832091880917326,.1260266531210703,.5656944234435362,.4559696193449496,7.9003758,2.419159862361462,3,0,0,0,0,0,SIX,SIX FLAGS ENTERTAINMENT -OLD,71
10567,3.387026478933371,.1591132140466271,.5604381466509879,.4469422255582606,7.908556,3.003476692856319,4,0,0,0,0,0,SIX,SIX FLAGS ENTERTAINMENT -OLD,71
10581,4.081501271445585,.1290297226843422,.1766175784633837,.2600453121876458,8.006834,1.793377946390583,1,1.5296645,2.3745422,1.3323187,0,0,TKR,TIMKEN CO,33
10581,.656360365162924,.1415675099519262,.1855765139696497,.2695362359948943,7.944634,1.601846249480538,2,1.4630357,0,1.5928572,0,0,TKR,TIMKEN CO,33
10581,1.542334420649553,.1533578815289863,.2208754675162765,.262882670730018,7.9681811,1.320167331840087,3,2.5766404,0,2.8052769,0,0,TKR,TIMKEN CO,33
10581,2.254467377753151,.1452255820448372,.2459105409624652,.2657639313106632,7.9884071,1.347043108462284,4,1.6936498,0,1.8439348,0,0,TKR,TIMKEN CO,33
10614,.0974660586164208,-.0958358542910759,.0608728387665826,.0027013469880627,9.9141665,1.099720297729467,1,0,0,0,0,0,GL,GLOBE LIFE INC,52
10614,.0300770774578735,-.0944279207571121,.0604635361899474,.0028594197078763,9.937720300000001,1.149120756249341,2,0,0,0,0,0,GL,GLOBE LIFE INC,52
10614,.0673978464095415,-.0940561304366232,.0689363270700483,.003255646221875,9.904532400000001,1.133918418389561,3,0,0,0,0,0,GL,GLOBE LIFE INC,52
10614,.1531548765765392,-.0958671976294244,.0676841669963676,.0039610840170901,9.9094315,1.148042394951386,4,0,0,0,0,0,GL,GLOBE LIFE INC,52
10618,6.307527661600583,.2913531379845017,.3142982937987194,.172083544739038,7.0837359,3.418861944926817,1,0,0,0,0,3.0718534,TTC,TORO CO,33
10618,.8469366789247033,.2841551916984113,.3267376006679938,.1624475860858832,7.1870279,3.191807464808634,2,.42544049,0,.46319169,0,0,TTC,TORO CO,33
10618,2.06184085532247,.2758280557551182,.2770363870039557,.1486964946214896,7.2992072,3.413098376338559,3,0,0,0,0,0,TTC,TORO CO,33
10618,2.538253983599785,.2684123926079222,.2842168578132594,.1620073076162303,7.2152038,3.800894690171809,4,.27348706,0,.29775476,0,5.5762076,TTC,TORO CO,33
10685,4.28951452006207,.1706478313651915,.2418024771838331,.1446544980443285,4.1167583,1.494242488213809,1,0,0,0,0,0,TRNS,TRANSCAT INC,54
10726,.8098135223230215,.0523623156282922,.3066729961202848,.0746369814122023,9.3410578,1.01773716646794,1,0,0,0,0,0,TRCO,TRIBUNE MEDIA CO,51
10726,.1430181578394334,.0522876903968607,.3187982449505743,.0774622527610935,9.302063,.9599707457958182,2,0,0,0,0,0,TRCO,TRIBUNE MEDIA CO,51
10726,.3532378647415658,.0487492266117309,.3407952795124156,.0833136861038919,9.2347813,.8070663766941033,3,.27641863,0,.30094647,0,0,TRCO,TRIBUNE MEDIA CO,51
10726,.6223520153763642,.0469984646752157,.3347270185268038,.0787536326995633,9.2508488,.8270393363348085,4,0,0,0,0,0,TRCO,TRIBUNE MEDIA CO,51
10735,5.437161347704479,.1780329766060676,.4068103231125055,.5613707664475944,9.074955900000001,1.196975488397689,1,.2041897,1.5848477,0,0,0,TRN,TRINITY INDUSTRIES INC,33
10777,1.715038076121889,.1017771120841586,.0656644670030858,.2264163520089084,5.5414166,1.209231256291197,1,0,0,0,0,0,TWIN,TWIN DISC INC,33
10777,2.312587486619694,.1164778160597916,.0503295775562555,.2264465694710524,5.5068588,1.277736830730563,2,0,0,0,0,0,TWIN,TWIN DISC INC,33
10777,3.67284151053674,.1121332311320983,.0552384916473894,.2258326596281147,5.5209088,1.026351318110877,3,0,0,0,0,0,TWIN,TWIN DISC INC,33
10777,.5615099534943289,.0593479880334401,.0605067177851666,.234808644907376,5.4629502,.9556682987349624,4,0,0,0,0,0,TWIN,TWIN DISC INC,33
10789,1.788945416389827,.2318603206150622,0,.1148293848936029,6.3525982,7.485411694951635,1,0,0,0,0,0,TYL,TYLER TECHNOLOGIES INC,54
10789,.3325888268273221,.2315963442279122,0,.118408042478474,6.3427939,7.152525285046916,2,0,0,0,0,0,TYL,TYLER TECHNOLOGIES INC,54
10789,1.077796270817866,.2285348816887634,0,.1051152106545476,6.4708519,7.825108847227669,3,0,0,0,0,0,TYL,TYLER TECHNOLOGIES INC,54
10789,1.319589990619689,.2223658078792173,0,.1003741254927165,6.5197105,5.025270115069625,4,0,0,0,0,0,TYL,TYLER TECHNOLOGIES INC,54
10793,.9642678243446319,.1525920222292898,.3168195976092263,.2193366444986952,10.075675,1.107019306299413,1,0,0,0,0,0,TSN,TYSON FOODS INC  -CL A,31
10793,1.830962202205573,.1408415323424743,.326192297883193,.2243475303919068,10.065862,1.164031612848185,2,0,0,0,0,0,TSN,TYSON FOODS INC  -CL A,31
10793,2.703391991838817,.1317726154030854,.3085782536364799,.2265921597065222,10.062327,1.163619370544253,3,0,0,0,0,0,TSN,TYSON FOODS INC  -CL A,31
10793,3.642878471185428,.1269921738854916,.292340462528256,.2250043470700748,10.043424,1.304351065693431,4,0,0,0,0,0,TSN,TYSON FOODS INC  -CL A,31
10795,5.274788876904054,.1195041706822638,.3243380719085482,.5211629587984901,10.528169,1.540725991916298,1,1.7365736,4.4928885,1.2604448,0,0,UAL,UNITED AIRLINES HOLDINGS INC,48
10795,.5622038390490723,.1487986436726801,.3142922923435062,.5080964927988539,10.573647,1.364194766936774,2,1.2529823,3.8900807,.81849891,0,2.5547421,UAL,UNITED AIRLINES HOLDINGS INC,48
10795,3.353713130899696,.1587945219813998,.2961617598496202,.5258465211979577,10.580683,1.269205772767441,3,0,0,0,0,0,UAL,UNITED AIRLINES HOLDINGS INC,48
10795,5.039754108771306,.178335998751804,.2894981967565502,.5057679906374645,10.642301,1.291869893052054,4,.55360299,0,.60272658,0,0,UAL,UNITED AIRLINES HOLDINGS INC,48
10801,1.308827900525116,.1003304078720337,.3784084372003835,.4365004793863854,9.2524414,1.183930570477378,1,1.0988353,4.2643838,.5981698600000001,0,14.444571,UGI,UGI CORP,22
10801,2.238734419942474,.1118941366659245,.3455468588881141,.4405805925736789,9.2284451,1.193640884030418,2,.28307462,2.1971242,0,5.1483006,5.7716908,UGI,UGI CORP,22
10801,3.244718984159408,.1131342654119078,.359277566539924,.468032319391635,9.261033100000001,1.206036540686098,3,.4475939,3.4740641,0,0,9.126122499999999,UGI,UGI CORP,22
10801,4.663498098859316,.1129974748761088,.3688108015853451,.4735270134450913,9.263558400000001,1.180007272457423,4,.40394273,3.1352596,0,0,0,UGI,UGI CORP,22
10816,3.248031496062992,.1175179812263806,.5530796194291437,.4777165748622935,8.292548200000001,1.873957962109575,1,.29640442,0,.32270566,0,0,USG.1,USG CORP,32
10816,.7260891337005508,-.5946311198476565,.5647721454173067,.4733742959549411,8.2702694,1.891864557251908,2,0,0,0,0,0,USG.1,USG CORP,32
10816,1.228878648233487,-.6026683214396525,.5567430025445292,.4646310432569974,8.2763948,1.838473431546863,3,0,0,0,0,0,USG.1,USG CORP,32
10816,1.83206106870229,-.5131496162073739,.555753111506223,.4587249174498349,8.278174399999999,1.442831805320946,4,0,0,0,0,0,USG.1,USG CORP,32
10839,2.856760312241649,.1206686918567968,.2384997781307678,.2665174676467499,6.1452389,1.766607706726188,1,.34002668,0,.3701987,0,0,UFI,UNIFI INC,31
10839,4.157207748916914,.1229122583340923,.236177056532962,.276065475827336,6.1640534,1.641691787090761,2,.88592833,0,.96454066,0,0,UFI,UNIFI INC,31
10839,5.462489823309513,.1224337502830276,.2185476896207166,.2859571931179835,6.1661992,1.497285105387474,3,1.16616,4.5256591,.63481921,0,0,UFI,UNIFI INC,31
10839,3.332479658754083,.1245397080710122,.2631352132272515,.306332688278401,6.1888738,1.405906485501496,4,0,0,0,0,0,UFI,UNIFI INC,31
10840,1.225493465977512,.1994424396159321,.0041989155879782,.3323484785258782,7.2874279,1.809958814330386,1,2.7252364,0,2.9670584,0,0,UNF,UNIFIRST CORP,31
10840,3.115461285560464,.196005039964083,.0037817823687228,.3322024437680426,7.3069119,1.712249803638358,2,2.2543788,0,2.4544196,0,0,UNF,UNIFIRST CORP,31
10840,5.519510360822426,.1935338477173852,.0022245533761024,.3396667650671319,7.3248906,1.611087137865835,3,.50276899,0,.54738188,0,0,UNF,UNIFIRST CORP,31
10840,6.665950627566539,.1891980206788367,.0009033176214767,.3351425774358432,7.3351364,1.572428067365208,4,.54381138,0,.59206611,0,0,UNF,UNIFIRST CORP,31
10860,8.497897238983361,.0933327108039966,.3066678426530252,.7683894866819545,10.029062,.9783569306065374,1,5.0233817,5.3167768,4.7233381,0,0,AEE,AMEREN CORP,22
10860,1.913917798553537,.092593865255538,.3144118161160636,.7734661772417409,10.038194,.9301212854181063,2,3.5874467,0,3.9057765,0,0,AEE,AMEREN CORP,22
10860,3.819262366719105,.0908519051042416,.3136662059433311,.7768659295093296,10.049836,.9614093524873185,3,7.2927966,4.3541603,7.329155,0,0,AEE,AMEREN CORP,22
10860,5.882861091914306,.092771669536804,.3051707233897438,.7803827955155804,10.063009,.9829356175972926,4,6.9513278,0,7.5681491,0,0,AEE,AMEREN CORP,22
10867,8.267387003500229,.2081862091531996,.2177706958039305,.8777600728431596,10.872674,2.113884240097846,1,.70030898,0,.7624504,0,0,UNP,UNION PACIFIC CORP,48
10867,2.088549965854769,.2080830252618608,.2314422805532035,.8830181578699784,10.880779,1.867999219410451,2,.33468816,0,.3643865,0,0,UNP,UNION PACIFIC CORP,48
10867,4.152789538056261,.201665785676529,.2462114919615335,.8769773150968123,10.900012,1.743874783215222,3,.31398377,0,.34184492,0,0,UNP,UNION PACIFIC CORP,48
10867,6.133599128781587,.1973791896747975,.2477354314305377,.8934090075699626,10.892341,1.557972531135531,4,.5355534,0,.5830754,0,0,UNP,UNION PACIFIC CORP,48
10877,21.54364653160994,.1431937941394833,.1873245311292953,.8934090075699626,8.405977200000001,.6525480059394136,1,0,0,0,0,0,UNTC,UNIT CORP,21
10877,5.217393636805814,.0263559825265316,.2234505622817617,.8934090075699626,8.306695899999999,.7199553167182415,2,.37216139,0,.40518489,0,0,UNTC,UNIT CORP,21
10877,9.172567611434976,-.0993498596911732,.2620104226096304,.8934090075699626,8.1969862,.5465726295304212,3,.37060857,0,.4034943,0,0,UNTC,UNIT CORP,21
10877,13.33413039639471,-.2084570664573712,.2836233505190107,.8934090075699626,8.0969753,.6530930112739535,4,.37743279,0,.41092408,0,0,UNTC,UNIT CORP,21
10903,1.172571453572952,.1462870094914294,.2935384956406089,.0418575439633516,11.592402,1.67060431125037,4,0,0,0,0,0,UNH,UNITEDHEALTH GROUP INC,52
10916,.2750547960246691,.023452377272643,.1162188817070606,.0147326203819676,9.770010900000001,1.044113786252498,1,.35847655,0,.39028573,0,0,UMBF,UMB FINANCIAL CORP,52
10916,.0848753439811302,.0230683883610603,.1032078485017713,.0157525440787255,9.724966,1.051762685879431,2,0,0,0,0,0,UMBF,UMB FINANCIAL CORP,52
10916,.1762031277355223,.0218011492240791,.1011351653129991,.01520170205031,9.821123099999999,1.032472561917392,3,0,0,0,0,0,UMBF,UMB FINANCIAL CORP,52
10916,.2285717139952181,.0201555584356118,.076951107285125,.0151470335598545,9.830807699999999,1.021246705486391,4,0,0,0,0,0,UMBF,UMB FINANCIAL CORP,52
10920,6.483596056369409,.2225122167925367,.3041075808406867,.5153787601138958,10.476471,3.289321225758063,1,0,0,0,0,0,UPS,UNITED PARCEL SERVICE INC,49
10920,1.029009613487074,.2291886159234736,.3510125361620058,.4795081967213115,10.527606,3.278633056830689,2,0,0,0,0,0,UPS,UNITED PARCEL SERVICE INC,49
10920,2.566163077252759,.2339207355297068,.3530643472658452,.4824031569622292,10.525434,3.203138044202861,3,0,0,0,0,0,UPS,UNITED PARCEL SERVICE INC,49
10920,4.424042307589058,.2325294601260619,.3743654171580945,.4656940669709246,10.571368,3.157990655425335,4,0,0,0,0,0,UPS,UNITED PARCEL SERVICE INC,49
10981,1.134641147152434,.1162523685081744,.3011998479464116,.058314069977559,7.7707367,1.319718136014079,1,0,0,0,0,0,ESND,ESSENDANT INC,42
10981,.2316243618200359,.111992611071332,.2999309651077931,.0585766539335643,7.7325687,1.2817155234391,2,0,0,0,0,0,ESND,ESSENDANT INC,42
10981,.5229557453467195,.112888811592735,.2900179361064043,.0571183182081966,7.7318249,1.158268023079181,3,0,0,0,0,0,ESND,ESSENDANT INC,42
10981,.7953910917776835,.1115070084633186,.2846590445376238,.0554392594767061,7.7580304,1.210172206929375,4,0,0,0,0,0,ESND,ESSENDANT INC,42
10983,1.864362455597446,.1112815423020241,.2168278763049217,.1016113661010637,11.421785,1.828688935364131,1,0,0,0,0,0,RTX,RTX CORP,33
10983,.3812069362135635,.1113215476729779,.2408159689905504,.1004631708038149,11.422202,1.737467109396053,2,0,0,0,0,0,RTX,RTX CORP,33
10983,.7730463061307171,.1119465694673316,.2419130566005195,.099878197320341,11.437911,1.525435489119227,3,0,0,0,0,0,RTX,RTX CORP,33
10983,1.125327412070322,.1107954777578351,.2460194280132414,.0924187333803658,11.43101,1.589441590233643,4,0,0,0,0,0,RTX,RTX CORP,33
10984,4.671231259591548,.0630650843091949,.3909294539849226,.2270406319998073,11.327054,.7975531735517283,1,0,0,0,0,0,S.4,SPRINT CORP,51
10984,7.23042462487054,.0709509197012966,.4074551366975792,.2375165602794171,11.326958,.784519947445327,2,.26906857,0,.29294416,0,0,S.4,SPRINT CORP,51
10984,2.825484764542936,.0746426728162842,.4190866783727698,.2524957330026155,11.30761,.754547995695786,3,0,0,0,0,0,S.4,SPRINT CORP,51
10984,5.011112611893564,.0828013015589208,.4200937527055942,.2604915214406748,11.300364,.7519251800731606,4,0,0,0,0,0,S.4,SPRINT CORP,51
10999,10.10365521003819,.1114111902228769,.362127574485103,.7335532893421316,6.9079552,1.110681994619523,1,.71248013,5.5300169,0,0,0,UTL,UNITIL CORP,22
10999,1.309738052389522,.1135289562918858,.3582820906994619,.7092621060722522,6.9477448,1.089929305912596,2,0,0,0,0,0,UTL,UNITIL CORP,22
10999,3.699077632590316,.1132163500168477,.3383428910421199,.7484674708325094,6.9190907,1.14390278978389,3,0,0,0,0,0,UTL,UNITIL CORP,22
10999,7.010085030650584,.110559600896974,.3425343811394892,.768565815324165,6.9255953,1.121556842507645,4,.93388164,7.2484565,0,0,0,UTL,UNITIL CORP,22
11012,4.345263406761378,.1450315944002383,.2645011403768172,.2807417377915099,7.4760227,2.357181598143869,1,0,0,0,0,0,SXT,SENSIENT TECHNOLOGIES CORP,32
11012,.760874368204051,.1458808284844673,.3006151297572899,.2766430910688029,7.4240127,2.278082324371406,2,0,0,0,0,0,SXT,SENSIENT TECHNOLOGIES CORP,32
11012,2.206184238165257,.14652770606171,.3308364529916995,.2750390798497949,7.4579725,2.08962142036614,3,0,0,0,0,0,SXT,SENSIENT TECHNOLOGIES CORP,32
11012,3.201836608734274,.1483433357455664,.3610669349163737,.2729563117347585,7.4637351,2.142304741570972,4,0,0,0,0,0,SXT,SENSIENT TECHNOLOGIES CORP,32
11017,1.741592032862387,.0793563600691874,.2117476485823634,.1328243198919796,7.7401538,.9489167617705564,1,0,0,0,0,0,UVV,UNIVERSAL CORP/VA,42
11032,4.364737872467303,.1718868183865528,.3653189395709572,.4100186496253863,9.1021366,1.822878148200946,1,0,0,0,0,0,UHS,UNIVERSAL HEALTH SVCS INC,62
11032,.9947804002989379,.175706187958056,.3457145829285624,.4062787066335475,9.1143093,2.072670596732367,2,0,0,0,0,0,UHS,UNIVERSAL HEALTH SVCS INC,62
11032,1.877733752148612,.1778590257852589,.3343396237222229,.4060156463156763,9.113670300000001,1.857289314575472,3,0,0,0,0,0,UHS,UNIVERSAL HEALTH SVCS INC,62
11032,2.969391948656169,.1829974606739936,.3361440218931976,.4101381597540447,9.1277065,1.745252006074664,4,0,0,0,0,0,UHS,UNIVERSAL HEALTH SVCS INC,62
11060,2.16419825819009,.2041013555713206,.1452262192714731,.0944055895007485,9.208352100000001,3.784365336862818,1,.16765995,1.3013169,0,0,0,VFC,VF CORP,31
11060,.3309372413613436,.2047971174121105,.2562642404126884,.093649515702675,9.183263800000001,3.492807265536413,2,0,0,0,0,0,VFC,VF CORP,31
11060,1.289486835529604,.2056109718861383,.2608686039599802,.0973572874232346,9.2008457,3.226200633087625,3,.21345866,0,.23239979,0,0,VFC,VF CORP,31
11060,1.890676133188175,.2077999753872842,.2544170901739611,.0921484404410772,9.2734957,3.171314207666713,4,0,0,0,0,0,VFC,VF CORP,31
11094,2.550824897012318,.1545172762598403,.2864036945152304,.222170974638674,7.9119353,1.669596065213437,1,0,0,0,0,0,VMI,VALMONT INDUSTRIES INC,33
11094,.608682081483902,.1424204005712693,.3023419874387124,.2270574622793745,7.8571444,1.626160956332341,2,0,0,0,0,0,VMI,VALMONT INDUSTRIES INC,33
11094,.9580787344289955,.133746402282965,.3015830850917975,.2223957229749099,7.850646,1.441915197849059,3,.34338602,0,.37385619,0,0,VMI,VALMONT INDUSTRIES INC,33
11094,1.341711744836784,.1306756915614807,.308237013199577,.2181928673362785,7.8199177,1.61230807509123,4,0,0,0,0,0,VMI,VALMONT INDUSTRIES INC,33
11096,2.901360304971676,.1724709034680704,.385822980993076,.1599181546825928,8.302501700000001,2.402936128805067,1,0,0,0,0,0,VAL.1,VALSPAR CORP,32
11096,.4422215341733203,.173435266346297,.4258408265223076,.155247212219241,8.295763000000001,2.368982799093208,2,0,0,0,0,0,VAL.1,VALSPAR CORP,32
11096,1.028211360463964,.1739929915038352,.4489595009625873,.152576617423081,8.2887506,2.208708178954299,3,0,0,0,0,0,VAL.1,VALSPAR CORP,32
11096,1.52923199107282,.1774166685700211,.5109656624329568,.1377919440246849,8.429021799999999,2.226753454553875,4,0,0,0,0,0,VAL.1,VALSPAR CORP,32
11115,.6470397254928827,.1940505153681187,.1545798930719353,.0987323859892318,8.1304426,3.229172666507878,1,0,0,0,0,0,VAR,VARIAN MEDICAL SYSTEMS INC,33
11115,1.081234825407164,.1935566962352341,.1481412536247635,.0967780072240902,8.148889499999999,2.873835083400371,2,0,0,0,0,0,VAR,VARIAN MEDICAL SYSTEMS INC,33
11115,1.650047867690927,.1925630787778173,.1400084777942105,.0972417720232225,8.1695004,2.520935261229056,3,0,0,0,0,0,VAR,VARIAN MEDICAL SYSTEMS INC,33
11115,2.587624402568935,.1844745035307046,.1377341596801553,.1053156177549776,8.1888971,2.633127769569658,4,0,0,0,0,0,VAR,VARIAN MEDICAL SYSTEMS INC,33
11124,1.629865390768278,-.0169863909710597,.0019871860391305,.084729223039308,6.8345985,1.523931100001061,1,.35450229,0,.38595885,0,0,VECO,VEECO INSTRUMENTS INC,33
